,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,name,label,pred
15,0.29159818375828095,0.07666666666666666,0.25456184888931094,0.12333333333333332,0.19077093268025397,0.2033333333333333,0.102639508957927,0.1633333333333333,0.07871861800236217,0.2833333333333333,0.04795680890560323,0.45,0.035564514409075924,0.24333333333333332,0.028474285442310083,0.5299999999999999,0.027357585861460174,0.4033333333333333,Link_Error_4_range10-flw0-rtt,L,L
16,0.39706690582329546,0.11721451559108785,0.2369196740292765,0.23108004502243032,0.1569379351407798,0.3583415190927543,0.09159502674703143,0.17749626646650443,0.08283751076778352,0.06363073703516198,0.06786246935516571,0.0100469584792361,0.03729747410745659,0.59277055027493,0.02766614355711599,0.4119252976486802,0.021938629826978844,0.29136179589784694,Link_Error_4_range10-flw1-rtt,L,L
17,0.14901229933434457,0.13102292655966755,0.14611742974896064,0.17133767319341142,0.13582660489162268,0.2586862908998564,0.12860942623266164,0.06383168217009444,0.07035415201711048,0.20493329538819796,0.05265468594376355,0.5543277662139781,0.03538709013211533,0.33931578416734415,0.0307757466598127,0.3863496552400453,0.030623452597098467,0.7155867527489534,Link_Error_4_range10-flw2-rtt,L,L
21,0.2614720567848309,0.12999999999999998,0.2532479911966734,0.17666666666666664,0.10776653831974621,0.22999999999999998,0.0869156199611527,0.41,0.06775229714377023,0.30333333333333334,0.06744453884824334,0.08999999999999998,0.03252273285205521,0.6233333333333333,0.031334963785870085,0.7166666666666666,0.026013338110542628,0.5033333333333333,Link_Error_5_range10-flw0-rtt,L,L
22,0.1589519424032332,0.19086664271569342,0.10809383694079762,0.09041051497059163,0.10437783437063425,0.49223502595099883,0.08576620404514265,0.3047169208268088,0.08291451776867305,0.4051730485719106,0.061804712191068416,0.5725999281470804,0.03978570975091201,0.2645344697287681,0.028734188465527215,0.45205257485295813,0.026359813406469146,0.646267755160155,Link_Error_5_range10-flw1-rtt,L,L
23,0.26051497101149884,0.09068380729449124,0.15784068833630072,0.28548606000117616,0.12457067768164926,0.13770504070644968,0.09488579570274866,0.1847262741184081,0.0818648492734875,0.48700563176671224,0.0344912238569446,0.43326707929590264,0.027543284780897754,0.35937656964853937,0.024677399401006335,0.24518214564806892,0.01923856171362429,0.8833274562389333,Link_Error_5_range10-flw2-rtt,L,L
30,0.1946417106778721,0.06333333333333332,0.08984922739050225,0.37666666666666665,0.06961234338804581,0.4166666666666667,0.06518026947418012,0.11666666666666665,0.05755159446741904,0.33666666666666667,0.057130831927984724,0.45,0.04797548355725998,0.49,0.03121100232876383,0.5233333333333333,0.024781573582367128,0.19666666666666666,Link_Error_6_range10-flw0-rtt,L,L
31,0.17249886285223778,0.3047577405368284,0.10610243506327449,0.06363073703516198,0.10260187616376665,0.34494557445377283,0.052991223707693824,0.39183138069020795,0.0488153860661316,0.27126787893937476,0.041133236247436235,0.6195624395528929,0.038375796789202124,0.4722070485240968,0.038237750237676865,0.15740234950803225,0.027612748618536343,0.12391248791057859,Link_Error_6_range10-flw1-rtt,L,T
32,0.2353754115662184,0.05037989294138403,0.10341435891703049,0.39296316494279543,0.0827400952417064,0.09068380729449124,0.07299523592353109,0.43326707929590264,0.070449766783631,0.20487823129496172,0.05781856299666566,0.5340268651786707,0.05659759301019834,0.15785699788300328,0.05020391829357183,0.27205142188347375,0.023278713130981586,0.48700563176671224,Link_Error_6_range10-flw2-rtt,L,L
12,0.5932059543533714,0.15,0.1702479013968319,0.2966666666666667,0.06460818655386034,0.45,0.03971551007361039,0.09666666666666665,0.03690155165117777,0.5966666666666666,0.025813920033142344,0.7433333333333333,0.02118440477842794,0.06333333333333332,0.02015107047664091,0.19666666666666666,0.01702743658677529,0.8899999999999999,Normal_2_range10-flw0-rtt,N,N
